cp	maxdepth	minsplit	minbucket	ganancia_mean	qty	id
-2	5	1000	1000	259106666.666667	5	2148
-1	5	2000	1000	259106666.666667	5	2149
-1	5	1000	1000	259106666.666667	5	2150
-0.5	5	2000	1000	259106666.666667	5	2151
-0.5	5	1000	1000	259106666.666667	5	2152
-0.1	5	2000	1000	259106666.666667	5	2153
-0.1	5	1000	1000	259106666.666667	5	2154
-0.01	5	2000	1000	259106666.666667	5	2155
-0.01	5	1000	1000	259106666.666667	5	2156
-0.001	5	2000	1000	259106666.666667	5	2157
-0.001	5	1000	1000	259106666.666667	5	2158
0	8	1	1	258413333.333333	5	2159
0	8	1	0.5	258413333.333333	5	2160
0	8	1	0.333333333333333	258413333.333333	5	2161
-2	10	20	6.66666666666667	257080000	5	2162
-1	10	20	6.66666666666667	257080000	5	2163
-0.5	10	20	6.66666666666667	257080000	5	2164
-0.1	10	20	6.66666666666667	257080000	5	2165
-0.01	10	20	6.66666666666667	257080000	5	2166
-0.001	10	20	6.66666666666667	257080000	5	2167
0	10	1	3	256600000	5	2168
-2	10	100	50	256120000	5	2169
-2	10	50	50	256120000	5	2170
-1	10	100	50	256120000	5	2171
-1	10	50	50	256120000	5	2172
-0.5	10	100	50	256120000	5	2173
-0.5	10	50	50	256120000	5	2174
-0.1	10	100	50	256120000	5	2175
-0.1	10	50	50	256120000	5	2176
-0.01	10	100	50	256120000	5	2177
-0.01	10	50	50	256120000	5	2178
-0.001	10	100	50	256120000	5	2179
-0.001	10	50	50	256120000	5	2180
0	14	20	6.66666666666667	256013333.333333	5	2181
0	10	10	3.33333333333333	255440000	5	2182
-2	10	50	150	255333333.333333	5	2183
-1	10	50	150	255333333.333333	5	2184
-0.5	10	50	150	255333333.333333	5	2185
-0.1	10	50	150	255333333.333333	5	2186
-0.01	10	50	150	255333333.333333	5	2187
-0.001	10	50	150	255333333.333333	5	2188
-2	4	600	1200	255293333.333333	5	2189
-2	4	400	1200	255293333.333333	5	2190
-1	4	600	1200	255293333.333333	5	2191
-1	4	400	1200	255293333.333333	5	2192
-0.5	4	600	1200	255293333.333333	5	2193
-0.5	4	400	1200	255293333.333333	5	2194
-0.1	4	600	1200	255293333.333333	5	2195
-0.1	4	400	1200	255293333.333333	5	2196
-0.01	4	600	1200	255293333.333333	5	2197
-0.01	4	400	1200	255293333.333333	5	2198
-0.001	4	600	1200	255293333.333333	5	2199
-0.001	4	400	1200	255293333.333333	5	2200
0	6	10	3.33333333333333	255266666.666667	5	2201
-2	10	200	100	255146666.666667	5	2202
-2	10	100	100	255146666.666667	5	2203
-2	10	50	100	255146666.666667	5	2204
-1	10	200	100	255146666.666667	5	2205
-1	10	100	100	255146666.666667	5	2206
-1	10	50	100	255146666.666667	5	2207
-0.5	10	200	100	255146666.666667	5	2208
-0.5	10	100	100	255146666.666667	5	2209
-0.5	10	50	100	255146666.666667	5	2210
-0.1	10	200	100	255146666.666667	5	2211
-0.1	10	100	100	255146666.666667	5	2212
-0.1	10	50	100	255146666.666667	5	2213
-0.01	10	200	100	255146666.666667	5	2214
-0.01	10	100	100	255146666.666667	5	2215
-0.01	10	50	100	255146666.666667	5	2216
-0.001	10	200	100	255146666.666667	5	2217
-0.001	10	100	100	255146666.666667	5	2218
-0.001	10	50	100	255146666.666667	5	2219
-2	8	5	1.66666666666667	255106666.666667	5	2220
-1	8	5	1.66666666666667	255106666.666667	5	2221
-0.5	8	5	1.66666666666667	255106666.666667	5	2222
-0.1	8	5	1.66666666666667	255106666.666667	5	2223
-0.01	8	5	1.66666666666667	255106666.666667	5	2224
-0.001	8	5	1.66666666666667	255106666.666667	5	2225
-2	4	1500	3000	255080000	5	2226
-2	4	1000	3000	255080000	5	2227
-1	4	1500	3000	255080000	5	2228
-1	4	1000	3000	255080000	5	2229
-0.5	4	1500	3000	255080000	5	2230
-0.5	4	1000	3000	255080000	5	2231
-0.1	4	1500	3000	255080000	5	2232
-0.1	4	1000	3000	255080000	5	2233
-0.01	4	1500	3000	255080000	5	2234
-0.01	4	1000	3000	255080000	5	2235
-0.001	4	1500	3000	255080000	5	2236
-0.001	4	1000	3000	255080000	5	2237
-2	5	1500	3000	255080000	5	2238
-2	5	1000	3000	255080000	5	2239
-1	5	1500	3000	255080000	5	2240
-1	5	1000	3000	255080000	5	2241
-0.5	5	1500	3000	255080000	5	2242
-0.5	5	1000	3000	255080000	5	2243
-0.1	5	1500	3000	255080000	5	2244
-0.1	5	1000	3000	255080000	5	2245
-0.01	5	1500	3000	255080000	5	2246
-0.01	5	1000	3000	255080000	5	2247
-0.001	5	1500	3000	255080000	5	2248
-0.001	5	1000	3000	255080000	5	2249
-2	6	1500	3000	255080000	5	2250
-2	6	1000	3000	255080000	5	2251
-1	6	1500	3000	255080000	5	2252
-1	6	1000	3000	255080000	5	2253
-0.5	6	1500	3000	255080000	5	2254
-0.5	6	1000	3000	255080000	5	2255
-0.1	6	1500	3000	255080000	5	2256
-0.1	6	1000	3000	255080000	5	2257
-0.01	6	1500	3000	255080000	5	2258
-0.01	6	1000	3000	255080000	5	2259
-0.001	6	1500	3000	255080000	5	2260
-0.001	6	1000	3000	255080000	5	2261
-2	8	1500	3000	255080000	5	2262
-2	8	1000	3000	255080000	5	2263
-1	8	1500	3000	255080000	5	2264
-1	8	1000	3000	255080000	5	2265
-0.5	8	1500	3000	255080000	5	2266
-0.5	8	1000	3000	255080000	5	2267
-0.1	8	1500	3000	255080000	5	2268
-0.1	8	1000	3000	255080000	5	2269
-0.01	8	1500	3000	255080000	5	2270
-0.01	8	1000	3000	255080000	5	2271
-0.001	8	1500	3000	255080000	5	2272
-0.001	8	1000	3000	255080000	5	2273
-2	10	1500	3000	255080000	5	2274
-2	10	1000	3000	255080000	5	2275
-1	10	1500	3000	255080000	5	2276
-1	10	1000	3000	255080000	5	2277
-0.5	10	1500	3000	255080000	5	2278
-0.5	10	1000	3000	255080000	5	2279
-0.1	10	1500	3000	255080000	5	2280
-0.1	10	1000	3000	255080000	5	2281
-0.01	10	1500	3000	255080000	5	2282
-0.01	10	1000	3000	255080000	5	2283
-0.001	10	1500	3000	255080000	5	2284
-0.001	10	1000	3000	255080000	5	2285
-2	12	1500	3000	255080000	5	2286
-2	12	1000	3000	255080000	5	2287
-1	12	1500	3000	255080000	5	2288
-1	12	1000	3000	255080000	5	2289
-0.5	12	1500	3000	255080000	5	2290
-0.5	12	1000	3000	255080000	5	2291
-0.1	12	1500	3000	255080000	5	2292
-0.1	12	1000	3000	255080000	5	2293
-0.01	12	1500	3000	255080000	5	2294
-0.01	12	1000	3000	255080000	5	2295
-0.001	12	1500	3000	255080000	5	2296
-0.001	12	1000	3000	255080000	5	2297
-2	14	1500	3000	255080000	5	2298
-2	14	1000	3000	255080000	5	2299
-1	14	1500	3000	255080000	5	2300
-1	14	1000	3000	255080000	5	2301
-0.5	14	1500	3000	255080000	5	2302
-0.5	14	1000	3000	255080000	5	2303
-0.1	14	1500	3000	255080000	5	2304
-0.1	14	1000	3000	255080000	5	2305
-0.01	14	1500	3000	255080000	5	2306
-0.01	14	1000	3000	255080000	5	2307
-0.001	14	1500	3000	255080000	5	2308
-0.001	14	1000	3000	255080000	5	2309
-2	16	1500	3000	255080000	5	2310
-2	16	1000	3000	255080000	5	2311
-1	16	1500	3000	255080000	5	2312
-1	16	1000	3000	255080000	5	2313
-0.5	16	1500	3000	255080000	5	2314
-0.5	16	1000	3000	255080000	5	2315
-0.1	16	1500	3000	255080000	5	2316
-0.1	16	1000	3000	255080000	5	2317
-0.01	16	1500	3000	255080000	5	2318
-0.01	16	1000	3000	255080000	5	2319
-0.001	16	1500	3000	255080000	5	2320
-0.001	16	1000	3000	255080000	5	2321
-2	20	1500	3000	255080000	5	2322
-2	20	1000	3000	255080000	5	2323
-1	20	1500	3000	255080000	5	2324
-1	20	1000	3000	255080000	5	2325
-0.5	20	1500	3000	255080000	5	2326
-0.5	20	1000	3000	255080000	5	2327
-0.1	20	1500	3000	255080000	5	2328
-0.1	20	1000	3000	255080000	5	2329
-0.01	20	1500	3000	255080000	5	2330
-0.01	20	1000	3000	255080000	5	2331
-0.001	20	1500	3000	255080000	5	2332
-0.001	20	1000	3000	255080000	5	2333
-2	25	1500	3000	255080000	5	2334
-2	25	1000	3000	255080000	5	2335
-1	25	1500	3000	255080000	5	2336
-1	25	1000	3000	255080000	5	2337
-0.5	25	1500	3000	255080000	5	2338
-0.5	25	1000	3000	255080000	5	2339
-0.1	25	1500	3000	255080000	5	2340
-0.1	25	1000	3000	255080000	5	2341
-0.01	25	1500	3000	255080000	5	2342
-0.01	25	1000	3000	255080000	5	2343
-0.001	25	1500	3000	255080000	5	2344
-0.001	25	1000	3000	255080000	5	2345
-2	30	1500	3000	255080000	5	2346
-2	30	1000	3000	255080000	5	2347
-1	30	1500	3000	255080000	5	2348
-1	30	1000	3000	255080000	5	2349
-0.5	30	1500	3000	255080000	5	2350
-0.5	30	1000	3000	255080000	5	2351
-0.1	30	1500	3000	255080000	5	2352
-0.1	30	1000	3000	255080000	5	2353
-0.01	30	1500	3000	255080000	5	2354
-0.01	30	1000	3000	255080000	5	2355
-0.001	30	1500	3000	255080000	5	2356
-0.001	30	1000	3000	255080000	5	2357
0	8	10	5	254066666.666667	5	2358
0	8	5	5	254066666.666667	5	2359
-2	10	200	66.6666666666667	253933333.333334	5	2360
-1	10	200	66.6666666666667	253933333.333334	5	2361
-0.5	10	200	66.6666666666667	253933333.333334	5	2362
-0.1	10	200	66.6666666666667	253933333.333334	5	2363
-0.01	10	200	66.6666666666667	253933333.333334	5	2364
-0.001	10	200	66.6666666666667	253933333.333334	5	2365
0	10	10	5	253546666.666667	5	2366
0	10	5	5	253546666.666667	5	2367
0	10	20	10	253360000	5	2368
0	10	10	10	253360000	5	2369
0	10	5	10	253360000	5	2370
0	5	1	1	253146666.666667	5	2371
0	5	1	0.5	253146666.666667	5	2372
0	5	1	0.333333333333333	253146666.666667	5	2373
0	6	1	3	253133333.333333	5	2374
0	5	5	1.66666666666667	253133333.333333	5	2375
-2	10	100	33.3333333333333	252906666.666666	5	2376
-1	10	100	33.3333333333333	252906666.666666	5	2377
-0.5	10	100	33.3333333333333	252906666.666666	5	2378
-0.1	10	100	33.3333333333333	252906666.666666	5	2379
-0.01	10	100	33.3333333333333	252906666.666666	5	2380
-0.001	10	100	33.3333333333333	252906666.666666	5	2381
-2	8	1	1	252840000	5	2382
-2	8	1	0.5	252840000	5	2383
-2	8	1	0.333333333333333	252840000	5	2384
-1	8	1	1	252840000	5	2385
-1	8	1	0.5	252840000	5	2386
-1	8	1	0.333333333333333	252840000	5	2387
-0.5	8	1	1	252840000	5	2388
-0.5	8	1	0.5	252840000	5	2389
-0.5	8	1	0.333333333333333	252840000	5	2390
-0.1	8	1	1	252840000	5	2391
-0.1	8	1	0.5	252840000	5	2392
-0.1	8	1	0.333333333333333	252840000	5	2393
-0.01	8	1	1	252840000	5	2394
-0.01	8	1	0.5	252840000	5	2395
-0.01	8	1	0.333333333333333	252840000	5	2396
-0.001	8	1	1	252840000	5	2397
-0.001	8	1	0.5	252840000	5	2398
-0.001	8	1	0.333333333333333	252840000	5	2399
-2	4	1500	1500	252626666.666667	5	2400
-1	4	1500	1500	252626666.666667	5	2401
-0.5	4	1500	1500	252626666.666667	5	2402
-0.1	4	1500	1500	252626666.666667	5	2403
-0.01	4	1500	1500	252626666.666667	5	2404
-0.001	4	1500	1500	252626666.666667	5	2405
0	16	20	6.66666666666667	252626666.666667	5	2406
-2	10	20	10	252493333.333333	5	2407
-2	10	10	10	252493333.333333	5	2408
-2	10	5	10	252493333.333333	5	2409
-1	10	20	10	252493333.333333	5	2410
-1	10	10	10	252493333.333333	5	2411
-1	10	5	10	252493333.333333	5	2412
-0.5	10	20	10	252493333.333333	5	2413
-0.5	10	10	10	252493333.333333	5	2414
-0.5	10	5	10	252493333.333333	5	2415
-0.1	10	20	10	252493333.333333	5	2416
-0.1	10	10	10	252493333.333333	5	2417
-0.1	10	5	10	252493333.333333	5	2418
-0.01	10	20	10	252493333.333333	5	2419
-0.01	10	10	10	252493333.333333	5	2420
-0.01	10	5	10	252493333.333333	5	2421
-0.001	10	20	10	252493333.333333	5	2422
-0.001	10	10	10	252493333.333333	5	2423
-0.001	10	5	10	252493333.333333	5	2424
-2	10	10	3.33333333333333	252346666.666667	5	2425
-1	10	10	3.33333333333333	252346666.666667	5	2426
-0.5	10	10	3.33333333333333	252346666.666667	5	2427
-0.1	10	10	3.33333333333333	252346666.666667	5	2428
-0.01	10	10	3.33333333333333	252346666.666667	5	2429
-0.001	10	10	3.33333333333333	252346666.666667	5	2430
0	12	10	5	252253333.333333	5	2431
0	12	5	5	252253333.333333	5	2432
-2	4	800	1600	2.52e+08	5	2433
-1	4	800	1600	2.52e+08	5	2434
-0.5	4	800	1600	2.52e+08	5	2435
-0.1	4	800	1600	2.52e+08	5	2436
-0.01	4	800	1600	2.52e+08	5	2437
-0.001	4	800	1600	2.52e+08	5	2438
-2	12	400	133.333333333333	251226666.666667	5	2439
-1	12	400	133.333333333333	251226666.666667	5	2440
-0.5	12	400	133.333333333333	251226666.666667	5	2441
-0.1	12	400	133.333333333333	251226666.666667	5	2442
-0.01	12	400	133.333333333333	251226666.666667	5	2443
-0.001	12	400	133.333333333333	251226666.666667	5	2444
-2	10	5	1.66666666666667	2.51e+08	5	2445
-1	10	5	1.66666666666667	2.51e+08	5	2446
-0.5	10	5	1.66666666666667	2.51e+08	5	2447
-0.1	10	5	1.66666666666667	2.51e+08	5	2448
-0.01	10	5	1.66666666666667	2.51e+08	5	2449
-0.001	10	5	1.66666666666667	2.51e+08	5	2450
-2	10	1	3	250146666.666667	5	2451
-1	10	1	3	250146666.666667	5	2452
-0.5	10	1	3	250146666.666667	5	2453
-0.1	10	1	3	250146666.666667	5	2454
-0.01	10	1	3	250146666.666667	5	2455
-0.001	10	1	3	250146666.666667	5	2456
0	10	5	1.66666666666667	250080000	5	2457
-2	4	800	2400	249733333.333333	5	2458
-1	4	800	2400	249733333.333333	5	2459
-0.5	4	800	2400	249733333.333333	5	2460
-0.1	4	800	2400	249733333.333333	5	2461
-0.01	4	800	2400	249733333.333333	5	2462
-0.001	4	800	2400	249733333.333333	5	2463
-2	12	50	150	249666666.666666	5	2464
-1	12	50	150	249666666.666666	5	2465
-0.5	12	50	150	249666666.666666	5	2466
-0.1	12	50	150	249666666.666666	5	2467
-0.01	12	50	150	249666666.666666	5	2468
-0.001	12	50	150	249666666.666666	5	2469
-2	10	5	2.5	249520000	5	2470
-1	10	5	2.5	249520000	5	2471
-0.5	10	5	2.5	249520000	5	2472
-0.1	10	5	2.5	249520000	5	2473
-0.01	10	5	2.5	249520000	5	2474
-0.001	10	5	2.5	249520000	5	2475
0	12	10	3.33333333333333	249120000	5	2476
0	20	20	6.66666666666667	249080000	5	2477
-2	10	20	20	249040000	5	2478
-2	10	10	20	249040000	5	2479
-1	10	20	20	249040000	5	2480
-1	10	10	20	249040000	5	2481
-0.5	10	20	20	249040000	5	2482
-0.5	10	10	20	249040000	5	2483
-0.1	10	20	20	249040000	5	2484
-0.1	10	10	20	249040000	5	2485
-0.01	10	20	20	249040000	5	2486
-0.01	10	10	20	249040000	5	2487
-0.001	10	20	20	249040000	5	2488
-0.001	10	10	20	249040000	5	2489
-2	10	1	2	249026666.666667	5	2490
-1	10	1	2	249026666.666667	5	2491
-0.5	10	1	2	249026666.666667	5	2492
-0.1	10	1	2	249026666.666667	5	2493
-0.01	10	1	2	249026666.666667	5	2494
-0.001	10	1	2	249026666.666667	5	2495
-2	10	20	40	248373333.333333	5	2496
-1	10	20	40	248373333.333333	5	2497
-0.5	10	20	40	248373333.333333	5	2498
-0.1	10	20	40	248373333.333333	5	2499
-0.01	10	20	40	248373333.333333	5	2500
-0.001	10	20	40	248373333.333333	5	2501
-2	6	600	1200	248186666.666667	5	2502
-2	6	400	1200	248186666.666667	5	2503
-1	6	600	1200	248186666.666667	5	2504
-1	6	400	1200	248186666.666667	5	2505
-0.5	6	600	1200	248186666.666667	5	2506
-0.5	6	400	1200	248186666.666667	5	2507
-0.1	6	600	1200	248186666.666667	5	2508
-0.1	6	400	1200	248186666.666667	5	2509
-0.01	6	600	1200	248186666.666667	5	2510
-0.01	6	400	1200	248186666.666667	5	2511
-0.001	6	600	1200	248186666.666667	5	2512
-0.001	6	400	1200	248186666.666667	5	2513
-2	8	600	1200	248186666.666667	5	2514
-2	8	400	1200	248186666.666667	5	2515
-1	8	600	1200	248186666.666667	5	2516
-1	8	400	1200	248186666.666667	5	2517
-0.5	8	600	1200	248186666.666667	5	2518
-0.5	8	400	1200	248186666.666667	5	2519
-0.1	8	600	1200	248186666.666667	5	2520
-0.1	8	400	1200	248186666.666667	5	2521
-0.01	8	600	1200	248186666.666667	5	2522
-0.01	8	400	1200	248186666.666667	5	2523
-0.001	8	600	1200	248186666.666667	5	2524
-0.001	8	400	1200	248186666.666667	5	2525
-2	10	600	1200	248186666.666667	5	2526
-2	10	400	1200	248186666.666667	5	2527
-1	10	600	1200	248186666.666667	5	2528
-1	10	400	1200	248186666.666667	5	2529
-0.5	10	600	1200	248186666.666667	5	2530
-0.5	10	400	1200	248186666.666667	5	2531
-0.1	10	600	1200	248186666.666667	5	2532
-0.1	10	400	1200	248186666.666667	5	2533
-0.01	10	600	1200	248186666.666667	5	2534
-0.01	10	400	1200	248186666.666667	5	2535
-0.001	10	600	1200	248186666.666667	5	2536
-0.001	10	400	1200	248186666.666667	5	2537
-2	12	600	1200	248186666.666667	5	2538
-2	12	400	1200	248186666.666667	5	2539
-1	12	600	1200	248186666.666667	5	2540
-1	12	400	1200	248186666.666667	5	2541
-0.5	12	600	1200	248186666.666667	5	2542
-0.5	12	400	1200	248186666.666667	5	2543
-0.1	12	600	1200	248186666.666667	5	2544
-0.1	12	400	1200	248186666.666667	5	2545
-0.01	12	600	1200	248186666.666667	5	2546
-0.01	12	400	1200	248186666.666667	5	2547
-0.001	12	600	1200	248186666.666667	5	2548
-0.001	12	400	1200	248186666.666667	5	2549
-2	14	600	1200	248186666.666667	5	2550
-2	14	400	1200	248186666.666667	5	2551
-1	14	600	1200	248186666.666667	5	2552
-1	14	400	1200	248186666.666667	5	2553
-0.5	14	600	1200	248186666.666667	5	2554
-0.5	14	400	1200	248186666.666667	5	2555
-0.1	14	600	1200	248186666.666667	5	2556
-0.1	14	400	1200	248186666.666667	5	2557
-0.01	14	600	1200	248186666.666667	5	2558
-0.01	14	400	1200	248186666.666667	5	2559
-0.001	14	600	1200	248186666.666667	5	2560
-0.001	14	400	1200	248186666.666667	5	2561
-2	16	600	1200	248186666.666667	5	2562
-2	16	400	1200	248186666.666667	5	2563
-1	16	600	1200	248186666.666667	5	2564
-1	16	400	1200	248186666.666667	5	2565
-0.5	16	600	1200	248186666.666667	5	2566
-0.5	16	400	1200	248186666.666667	5	2567
-0.1	16	600	1200	248186666.666667	5	2568
-0.1	16	400	1200	248186666.666667	5	2569
-0.01	16	600	1200	248186666.666667	5	2570
-0.01	16	400	1200	248186666.666667	5	2571
-0.001	16	600	1200	248186666.666667	5	2572
-0.001	16	400	1200	248186666.666667	5	2573
-2	20	600	1200	248186666.666667	5	2574
-2	20	400	1200	248186666.666667	5	2575
-1	20	600	1200	248186666.666667	5	2576
-1	20	400	1200	248186666.666667	5	2577
-0.5	20	600	1200	248186666.666667	5	2578
-0.5	20	400	1200	248186666.666667	5	2579
-0.1	20	600	1200	248186666.666667	5	2580
-0.1	20	400	1200	248186666.666667	5	2581
-0.01	20	600	1200	248186666.666667	5	2582
-0.01	20	400	1200	248186666.666667	5	2583
-0.001	20	600	1200	248186666.666667	5	2584
-0.001	20	400	1200	248186666.666667	5	2585
-2	25	600	1200	248186666.666667	5	2586
-2	25	400	1200	248186666.666667	5	2587
-1	25	600	1200	248186666.666667	5	2588
-1	25	400	1200	248186666.666667	5	2589
-0.5	25	600	1200	248186666.666667	5	2590
-0.5	25	400	1200	248186666.666667	5	2591
-0.1	25	600	1200	248186666.666667	5	2592
-0.1	25	400	1200	248186666.666667	5	2593
-0.01	25	600	1200	248186666.666667	5	2594
-0.01	25	400	1200	248186666.666667	5	2595
-0.001	25	600	1200	248186666.666667	5	2596
-0.001	25	400	1200	248186666.666667	5	2597
-2	30	600	1200	248186666.666667	5	2598
-2	30	400	1200	248186666.666667	5	2599
-1	30	600	1200	248186666.666667	5	2600
-1	30	400	1200	248186666.666667	5	2601
-0.5	30	600	1200	248186666.666667	5	2602
-0.5	30	400	1200	248186666.666667	5	2603
-0.1	30	600	1200	248186666.666667	5	2604
-0.1	30	400	1200	248186666.666667	5	2605
-0.01	30	600	1200	248186666.666667	5	2606
-0.01	30	400	1200	248186666.666667	5	2607
-0.001	30	600	1200	248186666.666667	5	2608
-0.001	30	400	1200	248186666.666667	5	2609
-2	14	50	150	248146666.666667	5	2610
-1	14	50	150	248146666.666667	5	2611
-0.5	14	50	150	248146666.666667	5	2612
-0.1	14	50	150	248146666.666667	5	2613
-0.01	14	50	150	248146666.666667	5	2614
-0.001	14	50	150	248146666.666667	5	2615
-2	12	200	100	248146666.666667	5	2616
-2	12	100	100	248146666.666667	5	2617
-2	12	50	100	248146666.666667	5	2618
-1	12	200	100	248146666.666667	5	2619
-1	12	100	100	248146666.666667	5	2620
-1	12	50	100	248146666.666667	5	2621
-0.5	12	200	100	248146666.666667	5	2622
-0.5	12	100	100	248146666.666667	5	2623
-0.5	12	50	100	248146666.666667	5	2624
-0.1	12	200	100	248146666.666667	5	2625
-0.1	12	100	100	248146666.666667	5	2626
-0.1	12	50	100	248146666.666667	5	2627
-0.01	12	200	100	248146666.666667	5	2628
-0.01	12	100	100	248146666.666667	5	2629
-0.01	12	50	100	248146666.666667	5	2630
-0.001	12	200	100	248146666.666667	5	2631
-0.001	12	100	100	248146666.666667	5	2632
-0.001	12	50	100	248146666.666667	5	2633
-2	4	600	1800	247893333.333333	5	2634
-1	4	600	1800	247893333.333333	5	2635
-0.5	4	600	1800	247893333.333333	5	2636
-0.1	4	600	1800	247893333.333333	5	2637
-0.01	4	600	1800	247893333.333333	5	2638
-0.001	4	600	1800	247893333.333333	5	2639
0	25	20	6.66666666666667	247586666.666667	5	2640
-2	10	1	1	247573333.333333	5	2641
-2	10	1	0.5	247573333.333333	5	2642
-2	10	1	0.333333333333333	247573333.333333	5	2643
-1	10	1	1	247573333.333333	5	2644
-1	10	1	0.5	247573333.333333	5	2645
-1	10	1	0.333333333333333	247573333.333333	5	2646
-0.5	10	1	1	247573333.333333	5	2647
-0.5	10	1	0.5	247573333.333333	5	2648
-0.5	10	1	0.333333333333333	247573333.333333	5	2649
-0.1	10	1	1	247573333.333333	5	2650
-0.1	10	1	0.5	247573333.333333	5	2651
-0.1	10	1	0.333333333333333	247573333.333333	5	2652
-0.01	10	1	1	247573333.333333	5	2653
-0.01	10	1	0.5	247573333.333333	5	2654
-0.01	10	1	0.333333333333333	247573333.333333	5	2655
-0.001	10	1	1	247573333.333333	5	2656
-0.001	10	1	0.5	247573333.333333	5	2657
-0.001	10	1	0.333333333333333	247573333.333333	5	2658
-2	14	400	133.333333333333	247400000	5	2659
-1	14	400	133.333333333333	247400000	5	2660
-0.5	14	400	133.333333333333	247400000	5	2661
-0.1	14	400	133.333333333333	247400000	5	2662
-0.01	14	400	133.333333333333	247400000	5	2663
-0.001	14	400	133.333333333333	247400000	5	2664
0	10	1	2	247240000	5	2665
0	10	5	2.5	246880000	5	2666
-2	16	50	150	246800000	5	2667
-1	16	50	150	246800000	5	2668
-0.5	16	50	150	246800000	5	2669
-0.1	16	50	150	246800000	5	2670
-0.01	16	50	150	246800000	5	2671
-0.001	16	50	150	246800000	5	2672
0	10	1	1	246800000	5	2673
0	10	1	0.5	246800000	5	2674
0	10	1	0.333333333333333	246800000	5	2675
-2	20	50	150	246306666.666667	5	2676
-1	20	50	150	246306666.666667	5	2677
-0.5	20	50	150	246306666.666667	5	2678
-0.1	20	50	150	246306666.666667	5	2679
-0.01	20	50	150	246306666.666667	5	2680
-0.001	20	50	150	246306666.666667	5	2681
-2	25	50	150	246306666.666667	5	2682
-1	25	50	150	246306666.666667	5	2683
-0.5	25	50	150	246306666.666667	5	2684
-0.1	25	50	150	246306666.666667	5	2685
-0.01	25	50	150	246306666.666667	5	2686
-0.001	25	50	150	246306666.666667	5	2687
-2	30	50	150	246306666.666667	5	2688
-1	30	50	150	246306666.666667	5	2689
-0.5	30	50	150	246306666.666667	5	2690
-0.1	30	50	150	246306666.666667	5	2691
-0.01	30	50	150	246306666.666667	5	2692
-0.001	30	50	150	246306666.666667	5	2693
0	30	20	6.66666666666667	246013333.333333	5	2694
-2	10	20	60	245733333.333333	5	2695
-1	10	20	60	245733333.333333	5	2696
-0.5	10	20	60	245733333.333333	5	2697
-0.1	10	20	60	245733333.333333	5	2698
-0.01	10	20	60	245733333.333333	5	2699
-0.001	10	20	60	245733333.333333	5	2700
0	6	5	2.5	245533333.333333	5	2701
0	6	1	2	245506666.666667	5	2702
-2	12	100	50	245320000	5	2703
-2	12	50	50	245320000	5	2704
